id,label,prediction,probability,input_text
133,0,1,0.577058732509613,"the tale of tok ( andy lau ) , a sleek sociopath on the trail of o ( takashi sorimachi ) , the most legendary of asian hitmen , is too scattershot to take hold . "
135,0,1,0.5267720818519592,"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . "
136,0,1,0.7430779933929443,looks and feels like a project better suited for the small screen . 
140,0,1,0.7406545281410217,sacrifices the value of its wealth of archival foot-age with its less-than-objective stance . 
147,0,1,0.6398507952690125,the talented and clever robert rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second . 
157,0,1,0.5522682070732117,it takes talent to make a lifeless movie about the most heinous man who ever lived . 
158,0,1,0.5619972348213196,"by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie . "
159,1,0,0.7192278504371643,"like leon , it 's frustrating and still oddly likable . "
166,0,1,0.8294901251792908,"characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs . "
171,0,1,0.547613799571991,rarely has leukemia looked so shimmering and benign . 
172,1,0,0.7137503027915955,it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . 
173,0,1,0.5146296620368958,"determined to be fun , and bouncy , with energetic musicals , the humor did n't quite engage this adult . "
176,0,1,0.5511105060577393,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . "
183,0,1,0.8074490427970886,"the lower your expectations , the more you 'll enjoy it . "
186,1,0,0.508682906627655,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . "
187,1,0,0.7542439699172974,` de niro ... is a veritable source of sincere passion that this hollywood contrivance orbits around . ' 
192,1,0,0.5644524693489075,"a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences . "
203,0,1,0.5800923109054565,bad . 
217,0,1,0.5010572671890259,"once ( kim ) begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard . "
218,0,1,0.8121105432510376,"all that 's missing is the spontaneity , originality and delight . "
224,1,0,0.7070202827453613,"nothing 's at stake , just a twisty double-cross you can smell a mile away -- still , the derivative nine queens is lots of fun . "
238,0,1,0.7455348372459412,"an occasionally funny , but overall limp , fish-out-of-water story . "
253,0,1,0.719602644443512,"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . "
269,0,1,0.5740112066268921,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . "
273,1,0,0.6089645028114319,"minority report is exactly what the title indicates , a report . "
274,0,1,0.5522447824478149,"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . "
282,1,0,0.5285136699676514,"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer "
284,0,1,0.8511384725570679,directed in a paint-by-numbers manner . 
286,1,0,0.5526304244995117,"at its best , queen is campy fun like the vincent price horror classics of the '60s . "
289,1,0,0.5116968750953674,cool ? 
292,0,1,0.7293873429298401,the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . 
296,0,1,0.5600295066833496,its well of thorn and vinegar ( and simple humanity ) has long been plundered by similar works featuring the insight and punch this picture so conspicuously lacks . 
309,1,0,0.5861119031906128,the second coming of harry potter is a film far superior to its predecessor . 
312,0,1,0.5859414935112,i 'll bet the video game is a lot more fun than the film . 
318,0,1,0.5561740398406982,hit and miss as far as the comedy goes and a big ole ' miss in the way of story . 
324,1,0,0.7294265031814575,"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . "
328,0,1,0.541691243648529,an unwise amalgam of broadcast news and vibes . 
329,0,1,0.5755932927131653,"utterly lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film . "
346,0,1,0.6256678700447083,"not only unfunny , but downright repellent . "
347,0,1,0.8581786751747131,"works hard to establish rounded characters , but then has nothing fresh or particularly interesting to say about them . "
354,1,0,0.7629720568656921,"the film is quiet , threatening and unforgettable . "
358,1,0,0.6939588785171509,( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . 
360,1,0,0.5641834735870361,` easily my choice for one of the year 's best films . ' 
364,0,1,0.6375120878219604,"instead of hiding pinocchio from critics , miramax should have hidden it from everyone . "
371,1,0,0.694854199886322,"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . "
375,1,0,0.8446863293647766,we have n't seen such hilarity since say it is n't so ! 
379,0,1,0.5133005976676941,tries to add some spice to its quirky sentiments but the taste is all too familiar . 
382,0,1,0.623081624507904,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . 
384,0,1,0.5256063938140869,"at times , the suspense is palpable , but by the end there 's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . "
389,1,0,0.5503451824188232,"thekids will probably stay amused at the kaleidoscope of big , colorful characters . "
399,0,1,0.5027381181716919,"if director michael dowse only superficially understands his characters , he does n't hold them in contempt . "
405,0,1,0.7207770347595215,"outer-space buffs might love this film , but others will find its pleasures intermittent . "
420,0,1,0.7814454436302185,"one of the more irritating cartoons you will see this , or any , year . "
422,1,0,0.6669938564300537,"it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . "
423,0,1,0.5912516117095947,i am sorry that i was unable to get the full brunt of the comedy . 
436,0,1,0.59850013256073,"trite , banal , cliched , mostly inoffensive . "
440,1,0,0.560335099697113,"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . "
441,0,1,0.5263713002204895,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . "
446,0,1,0.6806074976921082,"with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . "
448,1,0,0.5734257102012634,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . "
454,0,1,0.5660601258277893,"even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . "
477,0,1,0.5690625309944153,a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . 
478,0,1,0.5694490671157837,a by-the-numbers patient/doctor pic that covers all the usual ground 
487,0,1,0.5457158088684082,"( e ) ventually , every idea in this film is flushed down the latrine of heroism . "
493,0,1,0.553600549697876,this is so bad . 
501,1,0,0.7533468008041382,"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . "
509,1,0,0.5793497562408447,a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . 
513,0,1,0.7295212745666504,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . "
519,0,1,0.9124624133110046,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
521,0,1,0.6705043911933899,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . "
522,0,1,0.5893946886062622,"it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . "
528,1,0,0.5863257050514221,"it haunts , horrifies , startles and fascinates ; it is impossible to look away . "
536,0,1,0.7115680575370789,"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers . "
539,0,1,0.6818637847900391,do not see this film . 
543,0,1,0.5396823883056641,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . "
544,0,1,0.896543025970459,"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . "
546,1,0,0.62791907787323,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . "
547,0,1,0.6740842461585999,"the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner . "
548,0,1,0.5339294075965881,"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal . "
571,0,1,0.5729683041572571,"passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards . "
575,0,1,0.7039886116981506,"( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short . "
576,0,1,0.5083705186843872,"offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm . "
579,0,1,0.6720877885818481,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . "
580,0,1,0.5048213005065918,"it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that . "
586,0,1,0.6066745519638062,"the humor is n't as sharp , the effects not as innovative , nor the story as imaginative as in the original . "
589,1,0,0.5299974083900452,if your taste runs to ` difficult ' films you absolutely ca n't miss it . 
602,1,0,0.5433902740478516,"instead , he shows them the respect they are due . "
604,0,1,0.5640947818756104,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . 
614,1,0,0.6394389867782593,"against all odds in heaven and hell , it creeped me out just fine . "
615,0,1,0.6041094064712524,"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . "
629,0,1,0.5383588671684265,"excessive , profane , packed with cartoonish violence and comic-strip characters . "
634,1,0,0.6552666425704956,"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . "
653,0,1,0.6112188100814819,"a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan . "
656,1,0,0.602446973323822,"so much facile technique , such cute ideas , so little movie . "
659,0,1,0.6160519123077393,chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . 
668,0,1,0.6699575185775757,there are plot holes big enough for shamu the killer whale to swim through . 
670,0,1,0.6022599339485168,verbinski implements every hack-artist trick to give us the ooky-spookies . 
672,0,1,0.5902187824249268,"in all , this is a watchable movie that 's not quite the memorable experience it might have been . "
673,1,0,0.7323605418205261,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . "
678,1,0,0.5656099915504456,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . "
685,1,0,0.5314320921897888,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . 
688,0,1,0.6754798889160156,"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . "
692,0,1,0.6702378392219543,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . "
695,0,1,0.6503552198410034,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . "
697,1,0,0.6924517750740051,not since tom cruise in risky business has an actor made such a strong impression in his underwear . 
698,1,0,0.5971527099609375,"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' "
702,0,1,0.5387319922447205,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . "
703,0,1,0.6007857322692871,"samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal "
707,0,1,0.5341188311576843,no telegraphing is too obvious or simplistic for this movie . 
713,0,1,0.5284357666969299,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . 
719,0,1,0.5539887547492981,"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting . "
724,0,1,0.6469672322273254,it 's everything you do n't go to the movies for . 
725,1,0,0.7191451191902161,"( grant 's ) bumbling magic takes over the film , and it turns out to be another winning star vehicle . "
727,0,1,0.7068789005279541,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . "
728,1,0,0.7387878894805908,"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck . "
735,0,1,0.6327643990516663,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . 
736,0,1,0.6753067970275879,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . 
741,1,0,0.5373203754425049,but it still jingles in the pocket . 
749,1,0,0.6961647272109985,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . 
753,1,0,0.5225284099578857,it 's hard to imagine alan arkin being better than he is in this performance . 
757,0,1,0.7630606293678284,there 's enough melodrama in this magnolia primavera to make pta proud yet director muccino 's characters are less worthy of puccini than they are of daytime television . 
760,1,0,0.5465363264083862,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . "
764,0,1,0.7324852347373962,"movie fans , get ready to take off ... the other direction . "
771,0,1,0.507141649723053,"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . "
787,0,1,0.76909339427948,a valueless kiddie paean to pro basketball underwritten by the nba . 
789,0,1,0.7230565547943115,"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . "
791,0,1,0.7379259467124939,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . "
798,0,1,0.7515225410461426,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . "
801,0,1,0.7513667941093445,"this film seems thirsty for reflection , itself taking on adolescent qualities . "
805,0,1,0.530066192150116,"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . "
812,1,0,0.7556869387626648,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . 
823,1,0,0.5901774168014526,it wants to tweak them with a taste of tangy new humor . 
827,0,1,0.5103752613067627,"the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting . "
830,1,0,0.5687495470046997,"woody allen 's latest is an ambling , broad comedy about all there is to love -- and hate -- about the movie biz . "
832,0,1,0.5376811623573303,manages to show life in all of its banality when the intention is quite the opposite . 
839,0,1,0.6022586822509766,but this films lacks the passion required to sell the material . 
840,0,1,0.6894805431365967,"what is 100 % missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting . "
841,1,0,0.5316253304481506,there 's a wickedly subversive bent to the best parts of birthday girl . 
843,0,1,0.6321461796760559,a wildly inconsistent emotional experience . 
846,0,1,0.7583927512168884,"an absurdist comedy about alienation , separation and loss . "
847,1,0,0.6051111221313477,"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . ' "
862,0,1,0.8239504098892212,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . "
864,0,1,0.6490674018859863,"dull , lifeless , and amateurishly assembled . "
865,1,0,0.5725364089012146,"mcconaughey 's fun to watch , the dragons are okay , not much fire in the script . "
867,0,1,0.9139701128005981,has all the depth of a wading pool . 
869,0,1,0.5950336456298828,a subject like this should inspire reaction in its audience ; the pianist does not . 
