id,label,prediction,probability,input_text
274,0,1,0.9982984662055969,"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . "
282,1,0,0.9573395252227783,"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer "
292,0,1,0.9965069890022278,the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . 
301,0,1,0.8786391615867615,"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . "
312,0,1,0.9976071119308472,i 'll bet the video game is a lot more fun than the film . 
324,1,0,0.9789099097251892,"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . "
356,0,1,0.9959635734558105,"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . "
358,1,0,0.950019121170044,( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . 
382,0,1,0.9909840822219849,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . 
385,0,1,0.8168094754219055,"while the resident evil games may have set new standards for thrills , suspense , and gore for video games , the movie really only succeeds in the third of these . "
395,0,1,0.974388599395752,another in-your-face wallow in the lower depths made by people who have never sung those blues . 
399,0,1,0.9969546794891357,"if director michael dowse only superficially understands his characters , he does n't hold them in contempt . "
411,0,1,0.98888099193573,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . "
446,0,1,0.9975959658622742,"with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . "
448,1,0,0.5952890515327454,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . "
449,0,1,0.9883515238761902,oh come on . 
494,0,1,0.9985210299491882,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . "
495,1,0,0.5979563593864441,light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . 
501,1,0,0.9962289929389954,"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . "
509,1,0,0.9493317604064941,a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . 
513,0,1,0.9067538380622864,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . "
519,0,1,0.9984657764434814,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
544,0,1,0.9994520545005798,"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . "
546,1,0,0.9958577752113342,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . "
561,1,0,0.9743315577507019,"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . "
579,0,1,0.9430593252182007,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . "
580,0,1,0.9819257259368896,"it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that . "
604,0,1,0.9910222291946411,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . 
612,0,1,0.8611662983894348,davis ... is so enamored of her own creation that she ca n't see how insufferable the character is . 
626,1,0,0.911212146282196,this flick is about as cool and crowd-pleasing as a documentary can get . 
643,1,0,0.9348275065422058,"the jabs it employs are short , carefully placed and dead-center . "
645,0,1,0.9059544205665588,"the words , ` frankly , my dear , i do n't give a damn , ' have never been more appropriate . "
646,0,1,0.9983149766921997,"the longer the movie goes , the worse it gets , but it 's actually pretty good in the first few minutes . "
656,1,0,0.9923344254493713,"so much facile technique , such cute ideas , so little movie . "
667,1,0,0.8133736848831177,"good film , but very glum . "
673,1,0,0.9787863492965698,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . "
683,1,0,0.9400325417518616,true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable . 
685,1,0,0.9887153506278992,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . 
692,0,1,0.6918087005615234,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . "
695,0,1,0.9982352256774902,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . "
699,1,0,0.9889751672744751,"... routine , harmless diversion and little else . "
702,0,1,0.6274663805961609,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . "
707,0,1,0.9864609241485596,no telegraphing is too obvious or simplistic for this movie . 
724,0,1,0.9458823800086975,it 's everything you do n't go to the movies for . 
735,0,1,0.5321319103240967,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . 
736,0,1,0.7609680891036987,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . 
741,1,0,0.9621255397796631,but it still jingles in the pocket . 
757,0,1,0.5523415803909302,there 's enough melodrama in this magnolia primavera to make pta proud yet director muccino 's characters are less worthy of puccini than they are of daytime television . 
760,1,0,0.9864181876182556,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . "
764,0,1,0.9824724197387695,"movie fans , get ready to take off ... the other direction . "
770,0,1,0.6390631198883057,i do n't think i laughed out loud once . 
771,0,1,0.9820458292961121,"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . "
791,0,1,0.9994230270385742,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . "
812,1,0,0.9688040614128113,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . 
829,0,1,0.9915596842765808,teen movies have really hit the skids . 
832,0,1,0.9522982835769653,manages to show life in all of its banality when the intention is quite the opposite . 
846,0,1,0.9805169701576233,"an absurdist comedy about alienation , separation and loss . "
847,1,0,0.9627594947814941,"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . ' "
862,0,1,0.9871813654899597,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . "
