id,label,prediction,probability,input_text
218,0,1,0.9851560592651367,"all that 's missing is the spontaneity , originality and delight . "
230,1,0,0.8966842889785767,reign of fire looks as if it was made without much thought -- and is best watched that way . 
249,1,0,0.6286628842353821,huston nails both the glad-handing and the choking sense of hollow despair . 
253,0,1,0.6826165318489075,"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . "
266,1,0,0.8159645795822144,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . "
271,1,0,0.9781579375267029,as unseemly as its title suggests . 
282,1,0,0.9049434661865234,"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer "
284,0,1,0.7931692004203796,directed in a paint-by-numbers manner . 
292,0,1,0.8443843126296997,the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . 
301,0,1,0.5336913466453552,"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . "
312,0,1,0.9023105502128601,i 'll bet the video game is a lot more fun than the film . 
323,1,0,0.8172370195388794,a painfully funny ode to bad behavior . 
324,1,0,0.7281639575958252,"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . "
354,1,0,0.8870542049407959,"the film is quiet , threatening and unforgettable . "
358,1,0,0.731590986251831,( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . 
375,1,0,0.9735767841339111,we have n't seen such hilarity since say it is n't so ! 
379,0,1,0.5533219575881958,tries to add some spice to its quirky sentiments but the taste is all too familiar . 
382,0,1,0.539594292640686,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . 
398,1,0,0.6294165253639221,"despite its title , punch-drunk love is never heavy-handed . "
422,1,0,0.607025682926178,"it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . "
441,0,1,0.5050943493843079,"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . "
464,1,0,0.5742696523666382,intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . 
477,0,1,0.5507039427757263,a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . 
478,0,1,0.7138826847076416,a by-the-numbers patient/doctor pic that covers all the usual ground 
489,0,1,0.7112997174263,"it 's dumb , but more importantly , it 's just not scary . "
501,1,0,0.9353215098381042,"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . "
509,1,0,0.6047492027282715,a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . 
513,0,1,0.8032572269439697,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . "
519,0,1,0.9936907291412354,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
527,0,1,0.8954647183418274,it has all the excitement of eating oatmeal . 
543,0,1,0.8592324256896973,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . "
544,0,1,0.9748539924621582,"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . "
546,1,0,0.8361499309539795,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . "
575,0,1,0.8941586017608643,"( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short . "
579,0,1,0.6976719498634338,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . "
580,0,1,0.9352030754089355,"it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that . "
604,0,1,0.8728359341621399,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . 
643,1,0,0.8826856017112732,"the jabs it employs are short , carefully placed and dead-center . "
646,0,1,0.602341890335083,"the longer the movie goes , the worse it gets , but it 's actually pretty good in the first few minutes . "
656,1,0,0.957459032535553,"so much facile technique , such cute ideas , so little movie . "
673,1,0,0.8493510484695435,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . "
685,1,0,0.9267836809158325,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . 
692,0,1,0.6345077157020569,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . "
695,0,1,0.728083610534668,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . "
697,1,0,0.8475931286811829,not since tom cruise in risky business has an actor made such a strong impression in his underwear . 
699,1,0,0.9201496839523315,"... routine , harmless diversion and little else . "
724,0,1,0.9610670208930969,it 's everything you do n't go to the movies for . 
728,1,0,0.6733942627906799,"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck . "
735,0,1,0.5814946889877319,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . 
736,0,1,0.5144000053405762,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . 
741,1,0,0.598520815372467,but it still jingles in the pocket . 
760,1,0,0.7023489475250244,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . "
764,0,1,0.5500578880310059,"movie fans , get ready to take off ... the other direction . "
771,0,1,0.7446379065513611,"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . "
791,0,1,0.9585186243057251,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . "
805,0,1,0.6725934743881226,"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . "
812,1,0,0.9805704951286316,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . 
827,0,1,0.8519418835639954,"the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting . "
832,0,1,0.8145436644554138,manages to show life in all of its banality when the intention is quite the opposite . 
840,0,1,0.6983622312545776,"what is 100 % missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting . "
846,0,1,0.8377276062965393,"an absurdist comedy about alienation , separation and loss . "
847,1,0,0.5396445989608765,"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . ' "
862,0,1,0.9903579354286194,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . "
867,0,1,0.8666176199913025,has all the depth of a wading pool . 
870,0,1,0.589402973651886,... is an arthritic attempt at directing by callie khouri . 
