id,label,prediction,probability,input_text
269,0,1,0.9300925731658936,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . "
271,1,0,0.5431049466133118,as unseemly as its title suggests . 
273,1,0,0.5890742540359497,"minority report is exactly what the title indicates , a report . "
274,0,1,0.7191057801246643,"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . "
282,1,0,0.599526584148407,"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer "
284,0,1,0.5534743666648865,directed in a paint-by-numbers manner . 
292,0,1,0.9710407257080078,the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . 
301,0,1,0.792921781539917,"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . "
312,0,1,0.8582508563995361,i 'll bet the video game is a lot more fun than the film . 
318,0,1,0.9162079691886902,hit and miss as far as the comedy goes and a big ole ' miss in the way of story . 
322,0,1,0.7134695649147034,that 's pure pr hype . 
323,1,0,0.8594707250595093,a painfully funny ode to bad behavior . 
324,1,0,0.7776591181755066,"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . "
332,1,0,0.5064037442207336,broomfield turns his distinctive ` blundering ' style into something that could really help clear up the case . 
346,0,1,0.5226052403450012,"not only unfunny , but downright repellent . "
354,1,0,0.888710081577301,"the film is quiet , threatening and unforgettable . "
356,0,1,0.5624052882194519,"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . "
358,1,0,0.7367044687271118,( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . 
375,1,0,0.8839192986488342,we have n't seen such hilarity since say it is n't so ! 
382,0,1,0.9024884104728699,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . 
401,1,0,0.660184383392334,"the film may appear naked in its narrative form ... but it goes deeper than that , to fundamental choices that include the complexity of the catholic doctrine "
416,1,0,0.7042805552482605,a giggle a minute . 
420,0,1,0.5284067988395691,"one of the more irritating cartoons you will see this , or any , year . "
422,1,0,0.813671350479126,"it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . "
433,1,0,0.620396614074707,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . "
446,0,1,0.7115821242332458,"with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . "
448,1,0,0.8186191916465759,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . "
449,0,1,0.8068240880966187,oh come on . 
454,0,1,0.5592894554138184,"even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . "
494,0,1,0.9757813811302185,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . "
495,1,0,0.8041026592254639,light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . 
501,1,0,0.7168678045272827,"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . "
509,1,0,0.8446213603019714,a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . 
513,0,1,0.7559577226638794,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . "
519,0,1,0.9336258769035339,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
527,0,1,0.7114824056625366,it has all the excitement of eating oatmeal . 
528,1,0,0.970695972442627,"it haunts , horrifies , startles and fascinates ; it is impossible to look away . "
532,1,0,0.5000887513160706,"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . "
543,0,1,0.7343560457229614,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . "
544,0,1,0.9803629517555237,"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . "
546,1,0,0.6395730376243591,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . "
548,0,1,0.6859004497528076,"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal . "
575,0,1,0.5386603474617004,"( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short . "
579,0,1,0.6368460059165955,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . "
589,1,0,0.8366183042526245,if your taste runs to ` difficult ' films you absolutely ca n't miss it . 
604,0,1,0.6754046082496643,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . 
605,1,0,0.8863174319267273,puts a human face on a land most westerners are unfamiliar with . 
608,1,0,0.7171698212623596,"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up . "
614,1,0,0.5590211153030396,"against all odds in heaven and hell , it creeped me out just fine . "
616,1,0,0.7478055953979492,"there 's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache . "
631,0,1,0.5413222908973694,burns never really harnesses to full effect the energetic cast . 
633,1,0,0.7025728821754456,"still , as a visual treat , the film is almost unsurpassed . "
634,1,0,0.8062935471534729,"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . "
643,1,0,0.8014954328536987,"the jabs it employs are short , carefully placed and dead-center . "
656,1,0,0.5437080264091492,"so much facile technique , such cute ideas , so little movie . "
672,0,1,0.759186863899231,"in all , this is a watchable movie that 's not quite the memorable experience it might have been . "
673,1,0,0.8660625219345093,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . "
678,1,0,0.6118406653404236,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . "
683,1,0,0.6148269772529602,true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable . 
685,1,0,0.9209272265434265,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . 
689,0,1,0.7709276080131531,"once the 50 year old benigni appears as the title character , we find ourselves longing for the block of wood to come back . "
691,1,0,0.690326988697052,"an effectively creepy , fear-inducing ( not fear-reducing ) film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it . "
692,0,1,0.7587690353393555,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . "
695,0,1,0.5337061882019043,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . "
699,1,0,0.5920989513397217,"... routine , harmless diversion and little else . "
702,0,1,0.6100479364395142,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . "
727,0,1,0.6416569352149963,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . "
733,0,1,0.5128386616706848,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . "
735,0,1,0.8858656287193298,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . 
741,1,0,0.8117707371711731,but it still jingles in the pocket . 
742,1,0,0.6850965023040771,"it 's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it 's savvy about celebrity and has more guts and energy than much of what will open this year . "
749,1,0,0.8996425271034241,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . 
757,0,1,0.6771745681762695,there 's enough melodrama in this magnolia primavera to make pta proud yet director muccino 's characters are less worthy of puccini than they are of daytime television . 
760,1,0,0.8485093116760254,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . "
764,0,1,0.5359063744544983,"movie fans , get ready to take off ... the other direction . "
771,0,1,0.6435908079147339,"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . "
773,1,0,0.5383535027503967,it 's a beautiful madness . 
782,1,0,0.5336171388626099,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . 
785,1,0,0.5477809309959412,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . "
791,0,1,0.9259043335914612,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . "
798,0,1,0.5457820296287537,"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . "
805,0,1,0.7771198749542236,"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . "
812,1,0,0.6840353608131409,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . 
818,0,1,0.5371269583702087,the only excitement comes when the credits finally roll and you get to leave the theater . 
829,0,1,0.6210165023803711,teen movies have really hit the skids . 
832,0,1,0.9219070076942444,manages to show life in all of its banality when the intention is quite the opposite . 
834,1,0,0.5520561933517456,collateral damage finally delivers the goods for schwarzenegger fans . 
841,1,0,0.5506104826927185,there 's a wickedly subversive bent to the best parts of birthday girl . 
846,0,1,0.5149473547935486,"an absurdist comedy about alienation , separation and loss . "
847,1,0,0.7756572365760803,"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . ' "
862,0,1,0.9960896968841553,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . "
867,0,1,0.8201378583908081,has all the depth of a wading pool . 
869,0,1,0.6998652815818787,a subject like this should inspire reaction in its audience ; the pianist does not . 
