id,label,prediction,probability,input_text
586,0,1,0.6116197109222412,"the humor is n't as sharp , the effects not as innovative , nor the story as imaginative as in the original . "
587,0,1,0.5173539519309998,director uwe boll and the actors provide scant reason to care in this crude '70s throwback . 
592,0,1,0.5576215982437134,zaidan 's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight . 
597,0,1,0.6013537645339966,"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . "
598,0,1,0.523239254951477,"nonsensical , dull `` cyber-horror '' flick is a grim , hollow exercise in flat scares and bad acting . "
599,0,1,0.5675212144851685,big fat waste of time . 
602,1,0,0.5228011012077332,"instead , he shows them the respect they are due . "
604,0,1,0.5634366869926453,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . 
606,0,1,0.5235414505004883,makes for a pretty unpleasant viewing experience . 
612,0,1,0.5652537941932678,davis ... is so enamored of her own creation that she ca n't see how insufferable the character is . 
614,1,0,0.534026026725769,"against all odds in heaven and hell , it creeped me out just fine . "
615,0,1,0.5996599793434143,"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . "
618,0,1,0.51545649766922,"without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers . "
619,0,1,0.5305540561676025,an unclassifiably awful study in self - and audience-abuse . 
620,0,1,0.5263715982437134,the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess 's home video of their baby 's birth . 
627,0,1,0.5363342761993408,nervous breakdowns are not entertaining . 
629,0,1,0.6143531203269958,"excessive , profane , packed with cartoonish violence and comic-strip characters . "
631,0,1,0.5546630620956421,burns never really harnesses to full effect the energetic cast . 
639,0,1,0.6255238056182861,indifferently implausible popcorn programmer of a movie . 
645,0,1,0.5308084487915039,"the words , ` frankly , my dear , i do n't give a damn , ' have never been more appropriate . "
647,0,1,0.5538066029548645,too much of the humor falls flat . 
650,0,1,0.5261433720588684,"too slow , too long and too little happens . "
652,0,1,0.5369679927825928,very bad . 
653,0,1,0.6303194761276245,"a lackluster , unessential sequel to the classic disney adaptation of j.m. barrie 's peter pan . "
654,0,1,0.5453704595565796,a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left . 
659,0,1,0.5828116536140442,chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . 
660,1,0,0.5200242400169373,"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well . "
668,0,1,0.6097320318222046,there are plot holes big enough for shamu the killer whale to swim through . 
670,0,1,0.5638236403465271,verbinski implements every hack-artist trick to give us the ooky-spookies . 
672,0,1,0.5745148062705994,"in all , this is a watchable movie that 's not quite the memorable experience it might have been . "
673,1,0,0.5177083611488342,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . "
676,0,1,0.5812550783157349,"well-nigh unendurable ... though the picture strains to become cinematic poetry , it remains depressingly prosaic and dull . "
678,1,0,0.5752158761024475,"the movie is n't just hilarious : it 's witty and inventive , too , and in hindsight , it is n't even all that dumb . "
682,0,1,0.5467050671577454,"in the end , the movie collapses on its shaky foundation despite the best efforts of director joe carnahan . "
688,0,1,0.6050646901130676,"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . "
689,0,1,0.5324715971946716,"once the 50 year old benigni appears as the title character , we find ourselves longing for the block of wood to come back . "
690,0,1,0.5595117807388306,"stultifyingly , dumbfoundingly , mind-numbingly bad . "
692,0,1,0.5640380382537842,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . "
694,0,1,0.5809282660484314,no aspirations to social import inform the movie version . 
695,0,1,0.5809698700904846,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . "
697,1,0,0.5056499242782593,not since tom cruise in risky business has an actor made such a strong impression in his underwear . 
702,0,1,0.533187747001648,"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . "
703,0,1,0.5717576146125793,"samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal "
705,0,1,0.5660660862922668,"every time you look , sweet home alabama is taking another bummer of a wrong turn . "
707,0,1,0.5920178890228271,no telegraphing is too obvious or simplistic for this movie . 
710,0,1,0.5129186511039734,"less dizzying than just dizzy , the jaunt is practically over before it begins . "
713,0,1,0.5531640648841858,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . 
716,0,1,0.5117276310920715,"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . "
719,0,1,0.5954762697219849,"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting . "
722,0,1,0.6204447150230408,"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization . "
724,0,1,0.5424543023109436,it 's everything you do n't go to the movies for . 
725,1,0,0.5239417552947998,"( grant 's ) bumbling magic takes over the film , and it turns out to be another winning star vehicle . "
727,0,1,0.5838484168052673,"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . "
728,1,0,0.5125818252563477,"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck . "
733,0,1,0.5068210959434509,"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . "
734,0,1,0.5514686703681946,this is n't even madonna 's swept away . 
735,0,1,0.5758718252182007,the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . 
736,0,1,0.5993058681488037,american chai encourages rueful laughter at stereotypes only an indian-american would recognize . 
743,0,1,0.5101267695426941,"you really have to wonder how on earth anyone , anywhere could have thought they 'd make audiences guffaw with a script as utterly diabolical as this . "
745,0,1,0.5873240232467651,made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . 
750,0,1,0.5566423535346985,"nelson 's brutally unsentimental approach ... sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle . "
751,0,1,0.5318236351013184,one long string of cliches . 
756,0,1,0.511993408203125,something like scrubbing the toilet . 
757,0,1,0.6325598955154419,there 's enough melodrama in this magnolia primavera to make pta proud yet director muccino 's characters are less worthy of puccini than they are of daytime television . 
759,0,1,0.5013761520385742,"if there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam . "
761,0,1,0.5127427577972412,"the result is a gaudy bag of stale candy , something from a halloween that died . "
764,0,1,0.6232611536979675,"movie fans , get ready to take off ... the other direction . "
765,0,1,0.5831097960472107,not an objectionable or dull film ; it merely lacks everything except good intentions . 
771,0,1,0.5438528060913086,"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . "
774,0,1,0.5413513779640198,"when the film ended , i felt tired and drained and wanted to lie on my own deathbed for a while . "
776,0,1,0.5225550532341003,"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . "
779,0,1,0.5633271932601929,"prurient playthings aside , there 's little to love about this english trifle . "
781,0,1,0.600001335144043,at once half-baked and overheated . 
