id,label,prediction,probability,input_text
135,0,1,0.532797634601593,"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . "
136,0,1,0.7148756980895996,looks and feels like a project better suited for the small screen . 
142,1,0,0.6112769246101379,what better message than ` love thyself ' could young women of any size receive ? 
171,0,1,0.7960096597671509,rarely has leukemia looked so shimmering and benign . 
172,1,0,0.8704416155815125,it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . 
183,0,1,0.8571527600288391,"the lower your expectations , the more you 'll enjoy it . "
194,1,0,0.9350716471672058,"instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life . "
195,1,0,0.7236060500144958,my thoughts were focused on the characters . 
205,1,0,0.9515884518623352,falls neatly into the category of good stupid fun . 
213,0,1,0.570626437664032,"this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . "
215,1,0,0.6676475405693054,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . "
218,0,1,0.9885677099227905,"all that 's missing is the spontaneity , originality and delight . "
238,0,1,0.57966548204422,"an occasionally funny , but overall limp , fish-out-of-water story . "
248,1,0,0.6073693633079529,"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . "
249,1,0,0.8247197270393372,huston nails both the glad-handing and the choking sense of hollow despair . 
253,0,1,0.7688547372817993,"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . "
266,1,0,0.8061792850494385,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . "
269,0,1,0.6992966532707214,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . "
271,1,0,0.9098290205001831,as unseemly as its title suggests . 
273,1,0,0.8058313727378845,"minority report is exactly what the title indicates , a report . "
274,0,1,0.8077571988105774,"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . "
282,1,0,0.9108169078826904,"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer "
292,0,1,0.9547404050827026,the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . 
295,1,0,0.535736083984375,jones ... does offer a brutal form of charisma . 
301,0,1,0.5616223216056824,"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . "
312,0,1,0.8943660259246826,i 'll bet the video game is a lot more fun than the film . 
318,0,1,0.8082681894302368,hit and miss as far as the comedy goes and a big ole ' miss in the way of story . 
322,0,1,0.8700380921363831,that 's pure pr hype . 
323,1,0,0.8740611672401428,a painfully funny ode to bad behavior . 
324,1,0,0.6425264477729797,"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . "
354,1,0,0.8438162207603455,"the film is quiet , threatening and unforgettable . "
356,0,1,0.6392717957496643,"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . "
375,1,0,0.8921090960502625,we have n't seen such hilarity since say it is n't so ! 
382,0,1,0.7386267185211182,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . 
405,0,1,0.6581606864929199,"outer-space buffs might love this film , but others will find its pleasures intermittent . "
448,1,0,0.74285888671875,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . "
449,0,1,0.9474999904632568,oh come on . 
494,0,1,0.9807702302932739,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . "
501,1,0,0.8558825254440308,"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . "
509,1,0,0.6825259327888489,a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . 
513,0,1,0.7543290257453918,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . "
517,1,0,0.6944191455841064,"not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics . "
519,0,1,0.9183332920074463,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
527,0,1,0.7704604268074036,it has all the excitement of eating oatmeal . 
528,1,0,0.8863518238067627,"it haunts , horrifies , startles and fascinates ; it is impossible to look away . "
543,0,1,0.6072512865066528,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . "
544,0,1,0.987953782081604,"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . "
546,1,0,0.6523475646972656,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . "
579,0,1,0.6766098737716675,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . "
597,0,1,0.8594356179237366,"visually rather stunning , but ultimately a handsome-looking bore , the true creativity would have been to hide treasure planet entirely and completely reimagine it . "
604,0,1,0.8939427733421326,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . 
608,1,0,0.5079560279846191,"highbrow self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up . "
614,1,0,0.5641567707061768,"against all odds in heaven and hell , it creeped me out just fine . "
616,1,0,0.5943018794059753,"there 's really only one good idea in this movie , but the director runs with it and presents it with an unforgettable visual panache . "
631,0,1,0.6079492568969727,burns never really harnesses to full effect the energetic cast . 
634,1,0,0.7709335088729858,"harris commands the screen , using his frailty to suggest the ravages of a life of corruption and ruthlessness . "
643,1,0,0.9670544862747192,"the jabs it employs are short , carefully placed and dead-center . "
646,0,1,0.7173673510551453,"the longer the movie goes , the worse it gets , but it 's actually pretty good in the first few minutes . "
656,1,0,0.7887308597564697,"so much facile technique , such cute ideas , so little movie . "
673,1,0,0.8840003609657288,"drops you into a dizzying , volatile , pressure-cooker of a situation that quickly snowballs out of control , while focusing on the what much more than the why . "
685,1,0,0.9493426084518433,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes . 
692,0,1,0.7992730736732483,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . "
695,0,1,0.7809587121009827,"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . "
699,1,0,0.8673812747001648,"... routine , harmless diversion and little else . "
700,0,1,0.5538623332977295,"is the time really ripe for a warmed-over james bond adventure , with a village idiot as the 007 clone ? "
741,1,0,0.7066478729248047,but it still jingles in the pocket . 
749,1,0,0.5725592970848083,a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . 
753,1,0,0.7062550783157349,it 's hard to imagine alan arkin being better than he is in this performance . 
760,1,0,0.9120954871177673,"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . "
764,0,1,0.6455211639404297,"movie fans , get ready to take off ... the other direction . "
791,0,1,0.986430287361145,"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . "
805,0,1,0.8559463620185852,"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . "
812,1,0,0.9102773070335388,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . 
818,0,1,0.6166604161262512,the only excitement comes when the credits finally roll and you get to leave the theater . 
827,0,1,0.5981764793395996,"the movie , directed by mick jackson , leaves no cliche unturned , from the predictable plot to the characters straight out of central casting . "
829,0,1,0.6405913829803467,teen movies have really hit the skids . 
832,0,1,0.9787487387657166,manages to show life in all of its banality when the intention is quite the opposite . 
841,1,0,0.5450301170349121,there 's a wickedly subversive bent to the best parts of birthday girl . 
846,0,1,0.6060852408409119,"an absurdist comedy about alienation , separation and loss . "
847,1,0,0.8274871706962585,"... mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . ' "
862,0,1,0.9972056746482849,"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . "
867,0,1,0.5968372821807861,has all the depth of a wading pool . 
